timestamp,Temperature,DewPoint,Humidity,Wind_spd,Wind_gust,Visibility,Pressure,Wind_chill_temperature,Heat_index,Precipitation_intensity,Pavement_condition,Fog,Rain,Snow,Icon,Hour,Date,Time
2016-10-05_10,64,50,60,8.1,0,10,30.3,0,0,0,dry,0,0,0,clear,10,2016-10-05,10:00
2016-10-05_11,66,51.1,59,8.1,0,10,30.29,0,0,0,dry,0,0,0,clear,11,2016-10-05,11:00
2016-10-05_12,68,50,52,6.9,0,10,30.27,0,0,0,dry,0,0,0,partlycloudy,12,2016-10-05,12:00
2016-10-05_13,68,51.1,55,4.6,0,10,30.25,0,0,0,dry,0,0,0,mostlycloudy,13,2016-10-05,13:00
2016-10-05_14,69.1,50,51,6.9,0,10,30.22,0,0,0,dry,0,0,0,mostlycloudy,14,2016-10-05,14:00
2016-10-05_15,68,50,52,9.2,0,10,30.22,0,0,0,dry,0,0,0,mostlycloudy,15,2016-10-05,15:00
2016-10-05_16,68,48.9,50,6.9,0,10,30.22,0,0,0,dry,0,0,0,clear,16,2016-10-05,16:00
2016-10-05_17,66.9,48.9,52,10.4,0,10,30.21,0,0,0,dry,0,0,0,clear,17,2016-10-05,17:00
2016-10-05_18,64,48.9,58,5.8,0,10,30.22,0,0,0,dry,0,0,0,clear,18,2016-10-05,18:00
2016-10-05_19,60.1,48.9,67,5.8,0,10,30.23,0,0,0,dry,0,0,0,clear,19,2016-10-05,19:00
2016-10-05_20,59,48,67,9.2,0,10,30.23,0,0,0,dry,0,0,0,clear,20,2016-10-05,20:00
2016-10-05_21,57,48,72,9.2,0,10,30.23,0,0,0,dry,0,0,0,clear,21,2016-10-05,21:00
2016-10-05_22,55,46.9,74,4.6,0,10,30.23,0,0,0,dry,0,0,0,clear,22,2016-10-05,22:00
2016-10-05_23,54,46.9,77,4.6,0,10,30.24,0,0,0,dry,0,0,0,clear,23,2016-10-05,23:00
2016-10-06_00,53.1,48,83,5.8,0,10,30.24,0,0,0,dry,0,0,0,clear,00,2016-10-06,0:00
2016-10-06_01,52,46.9,83,4.6,0,10,30.25,0,0,0,dry,0,0,0,clear,01,2016-10-06,1:00
2016-10-06_02,52,46.9,83,4.6,0,10,30.25,0,0,0,dry,0,0,0,clear,02,2016-10-06,2:00
2016-10-06_03,52,46.9,83,3.5,0,10,30.24,0,0,0,dry,0,0,0,clear,03,2016-10-06,3:00
2016-10-06_04,50,46,86,5.8,0,9,30.25,0,0,0,dry,0,0,0,clear,04,2016-10-06,4:00
2016-10-06_05,50,46,86,4.6,0,6,30.25,0,0,0,dry,0,0,0,clear,05,2016-10-06,5:00
2016-10-06_06,48.9,45,86,4.6,0,6,30.26,0,0,0,dry,0,0,0,clear,06,2016-10-06,6:00
2016-10-06_07,50,46,86,4.6,0,5,30.28,0,0,0,dry,0,0,0,clear,07,2016-10-06,7:00
2016-10-06_08,53.1,48,83,3.5,0,10,30.29,0,0,0,dry,0,0,0,clear,08,2016-10-06,8:00
2016-10-06_09,57.9,48.9,72,4.6,0,10,30.29,0,0,0,dry,0,0,0,clear,09,2016-10-06,9:00
2016-10-06_10,63,50,63,3.5,0,10,30.29,0,0,0,dry,0,0,0,clear,10,2016-10-06,10:00
2016-10-06_11,68,48.9,50,0,0,10,30.28,0,0,0,dry,0,0,0,clear,11,2016-10-06,11:00
2016-10-06_12,70,50,49,3.5,0,10,30.28,0,0,0,dry,0,0,0,clear,12,2016-10-06,12:00
2016-10-06_13,73,52,48,0,0,10,30.26,0,0,0,dry,0,0,0,clear,13,2016-10-06,13:00
2016-10-06_14,73.9,51.1,45,0,0,1.2,30.24,0,0,0,dry,0,0,0,hazy,14,2016-10-06,14:00
2016-10-06_15,75,48.9,40,6.9,0,10,30.22,0,0,0,dry,0,0,0,clear,15,2016-10-06,15:00
2016-10-06_16,75,48,38,4.6,0,10,30.22,0,0,0,dry,0,0,0,clear,16,2016-10-06,16:00
2016-10-06_17,73,46.9,39,4.6,0,10,30.22,0,0,0,dry,0,0,0,clear,17,2016-10-06,17:00
2016-10-06_18,70,48,46,3.5,0,10,30.23,0,0,0,dry,0,0,0,clear,18,2016-10-06,18:00
2016-10-06_19,66,46.9,50,5.8,0,10,30.24,0,0,0,dry,0,0,0,clear,19,2016-10-06,19:00
2016-10-06_20,64,46,52,6.9,0,10,30.25,0,0,0,dry,0,0,0,clear,20,2016-10-06,20:00
2016-10-06_21,62.1,46,56,6.9,0,10,30.25,0,0,0,dry,0,0,0,clear,21,2016-10-06,21:00
2016-10-06_22,59,46.9,64,5.8,0,10,30.25,0,0,0,dry,0,0,0,clear,22,2016-10-06,22:00
2016-10-06_23,57.9,48,70,5.8,0,10,30.22,0,0,0,dry,0,0,0,clear,23,2016-10-06,23:00
2016-10-07_00,57,50,77,6.9,0,10,30.21,0,0,0,dry,0,0,0,clear,00,2016-10-07,0:00
2016-10-07_01,55.9,50,80,5.8,0,10,30.2,0,0,0,dry,0,0,0,clear,01,2016-10-07,1:00
2016-10-07_02,55.9,48.9,77,4.6,0,10,30.19,0,0,0,dry,0,0,0,clear,02,2016-10-07,2:00
2016-10-07_03,54,48.9,83,5.8,0,10,30.18,0,0,0,dry,0,0,0,clear,03,2016-10-07,3:00
2016-10-07_04,55.9,50,80,3.5,0,10,30.18,0,0,0,dry,0,0,0,clear,04,2016-10-07,4:00
2016-10-07_05,54,50,86,3.5,0,9,30.2,0,0,0,dry,0,0,0,clear,05,2016-10-07,5:00
2016-10-07_06,54,50,86,4.6,0,6,30.22,0,0,0,dry,0,0,0,clear,06,2016-10-07,6:00
2016-10-07_07,54,50,86,4.6,0,7,30.23,0,0,0,dry,0,0,0,clear,07,2016-10-07,7:00
2016-10-07_08,57.9,52,81,6.9,0,10,30.23,0,0,0,dry,0,0,0,clear,08,2016-10-07,8:00
2016-10-07_09,63,54,72,5.8,0,10,30.22,0,0,0,dry,0,0,0,clear,09,2016-10-07,9:00
2016-10-07_10,68,55.9,65,11.5,0,10,30.2,0,0,0,dry,0,0,0,clear,10,2016-10-07,10:00
2016-10-07_11,72,57.9,61,6.9,0,10,30.18,0,0,0,dry,0,0,0,partlycloudy,11,2016-10-07,11:00
2016-10-07_12,73.9,57.9,57,10.4,0,10,30.16,0,0,0,dry,0,0,0,mostlycloudy,12,2016-10-07,12:00
2016-10-07_13,73,57,57,11.5,0,10,30.14,0,0,0,dry,0,0,0,cloudy,13,2016-10-07,13:00
2016-10-07_14,73.9,57.9,57,11.5,0,10,30.13,0,0,0,dry,0,0,0,cloudy,14,2016-10-07,14:00
2016-10-07_15,73,59,61,5.8,0,10,30.13,0,0,0,dry,0,0,0,cloudy,15,2016-10-07,15:00
2016-10-07_16,68,61,78,12.7,21.9,2.5,30.13,0,0,0.01,wet,0,1,0,rain,16,2016-10-07,16:00
2016-10-07_17,66,63,90,8.1,0,1.2,30.13,0,0,0.02,wet,0,1,0,rain,17,2016-10-07,17:00
2016-10-07_18,64.9,62.1,90,12.7,0,1.8,30.12,0,0,0.03,wet,0,1,0,rain,18,2016-10-07,18:00
2016-10-07_19,63,60.1,90,9.2,0,2,30.11,0,0,0.01,wet,0,1,0,rain,19,2016-10-07,19:00
2016-10-07_20,63,60.1,90,8.1,0,2.5,30.12,0,0,0.05,wet,0,1,0,rain,20,2016-10-07,20:00
2016-10-07_21,63,60.1,90,8.1,0,2.5,30.12,0,0,0.16,wet,0,1,0,rain,21,2016-10-07,21:00
2016-10-07_22,63,60.1,90,9.2,0,4,30.1,0,0,0.02,wet,0,1,0,rain,22,2016-10-07,22:00
2016-10-07_23,63,60.1,90,10.4,0,2,30.1,0,0,0.04,wet,0,1,0,rain,23,2016-10-07,23:00
2016-10-08_00,62.1,60.1,93,8.1,0,3,30.09,0,0,0.02,wet,0,1,0,rain,00,2016-10-08,0:00
2016-10-08_01,62.1,60.1,93,8.1,0,7,30.07,0,0,0.005,wet,0,1,0,rain,01,2016-10-08,1:00
2016-10-08_02,62.1,59,90,5.8,0,7,30.06,0,0,0,dry,0,0,0,mostlycloudy,02,2016-10-08,2:00
2016-10-08_03,62.1,59,90,5.8,0,2.5,30.06,0,0,0.01,wet,0,1,0,rain,03,2016-10-08,3:00
2016-10-08_04,62.1,60.1,93,5.8,0,1.5,30.05,0,0,0.01,wet,0,1,0,rain,04,2016-10-08,4:00
2016-10-08_05,62.1,59,90,8.1,0,3,30.04,0,0,0.005,wet,0,1,0,rain,05,2016-10-08,5:00
2016-10-08_06,62.1,59,90,6.9,0,3,30.06,0,0,0.005,wet,0,1,0,rain,06,2016-10-08,6:00
2016-10-08_07,62.1,59,90,3.5,0,6,30.07,0,0,0,dry,0,0,0,cloudy,07,2016-10-08,7:00
2016-10-08_08,62.1,60.1,93,0,0,0.8,30.07,0,0,0.005,wet,0,1,0,rain,08,2016-10-08,8:00
2016-10-08_09,63,60.1,90,0,0,5,30.07,0,0,0.005,wet,0,1,0,rain,09,2016-10-08,9:00
2016-10-08_10,64,61,90,3.5,0,2,30.08,0,0,0,dry,0,0,0,cloudy,10,2016-10-08,10:00
2016-10-08_11,62.1,59,90,6.9,0,1.5,30.09,0,0,0,dry,0,0,0,cloudy,11,2016-10-08,11:00
2016-10-08_12,61,57.9,90,5.8,0,2.5,30.09,0,0,0,dry,0,0,0,cloudy,12,2016-10-08,12:00
2016-10-08_13,60.1,55.9,86,11.5,0,10,30.09,0,0,0,dry,0,0,0,cloudy,13,2016-10-08,13:00
2016-10-08_14,59,53.1,81,4.6,0,5,30.09,0,0,0,dry,0,0,0,cloudy,14,2016-10-08,14:00
2016-10-08_15,59,52,78,8.1,0,8,30.08,0,0,0,dry,0,0,0,cloudy,15,2016-10-08,15:00
2016-10-08_16,60.1,46.9,62,6.9,0,10,30.09,0,0,0,dry,0,0,0,clear,16,2016-10-08,16:00
2016-10-08_17,57.9,45,62,8.1,0,10,30.12,0,0,0,dry,0,0,0,clear,17,2016-10-08,17:00
2016-10-08_18,57,44.1,62,4.6,0,10,30.14,0,0,0,dry,0,0,0,clear,18,2016-10-08,18:00
2016-10-08_19,55.9,43,62,4.6,0,10,30.16,0,0,0,dry,0,0,0,clear,19,2016-10-08,19:00
2016-10-08_20,54,42.1,64,10.4,0,10,30.16,0,0,0,dry,0,0,0,clear,20,2016-10-08,20:00
2016-10-08_21,53.1,43,69,5.8,0,10,30.18,0,0,0,dry,0,0,0,clear,21,2016-10-08,21:00
2016-10-08_22,52,42.1,69,4.6,0,10,30.18,0,0,0,dry,0,0,0,clear,22,2016-10-08,22:00
2016-10-08_23,50,42.1,74,4.6,0,10,30.17,0,0,0,dry,0,0,0,clear,23,2016-10-08,23:00
2016-10-09_00,50,42.1,74,4.6,0,10,30.17,0,0,0,dry,0,0,0,clear,00,2016-10-09,0:00
2016-10-09_01,48.9,43,80,6.9,0,10,30.17,0,0,0,dry,0,0,0,clear,01,2016-10-09,1:00
2016-10-09_02,46.9,41,80,6.9,0,10,30.2,0,0,0,dry,0,0,0,clear,02,2016-10-09,2:00
2016-10-09_03,48,39.9,74,5.8,0,10,30.2,0,0,0,dry,0,0,0,cloudy,03,2016-10-09,3:00
2016-10-09_04,46,39,76,8.1,17.3,10,30.21,41.9,0,0,dry,0,0,0,clear,04,2016-10-09,4:00
2016-10-09_05,46,37.9,73,6.9,0,10,30.24,42.5,0,0,dry,0,0,0,partlycloudy,05,2016-10-09,5:00
2016-10-09_06,45,37.9,76,6.9,0,10,30.27,41.2,0,0,dry,0,0,0,clear,06,2016-10-09,6:00
2016-10-09_07,44.1,37.9,79,3.5,0,10,30.28,42.5,0,0,dry,0,0,0,partlycloudy,07,2016-10-09,7:00
2016-10-09_08,48,39,71,4.6,0,10,30.27,0,0,0,dry,0,0,0,clear,08,2016-10-09,8:00
2016-10-09_09,51.1,39,63,3.5,0,10,30.28,0,0,0,dry,0,0,0,clear,09,2016-10-09,9:00
2016-10-09_10,53.1,41,64,9.2,0,10,30.29,0,0,0,dry,0,0,0,partlycloudy,10,2016-10-09,10:00
2016-10-09_11,55,39.9,57,9.2,17.3,10,30.28,0,0,0,dry,0,0,0,partlycloudy,11,2016-10-09,11:00
2016-10-09_12,57,39,51,9.2,18.4,10,30.28,0,0,0,dry,0,0,0,mostlycloudy,12,2016-10-09,12:00
2016-10-09_13,57.9,39,49,13.8,20.7,10,30.27,0,0,0,dry,0,0,0,mostlycloudy,13,2016-10-09,13:00
2016-10-09_14,57,39,51,15,25.3,10,30.27,0,0,0,dry,0,0,0,mostlycloudy,14,2016-10-09,14:00
2016-10-09_15,59,39,48,9.2,18.4,10,30.27,0,0,0,dry,0,0,0,cloudy,15,2016-10-09,15:00
2016-10-09_16,57,39,51,9.2,17.3,10,30.28,0,0,0,dry,0,0,0,mostlycloudy,16,2016-10-09,16:00
2016-10-09_17,55.9,37.9,51,11.5,21.9,10,30.29,0,0,0,dry,0,0,0,cloudy,17,2016-10-09,17:00
2016-10-09_18,55,39,55,8.1,0,10,30.31,0,0,0,dry,0,0,0,mostlycloudy,18,2016-10-09,18:00
2016-10-09_19,53.1,39.9,61,6.9,0,10,30.31,0,0,0,dry,0,0,0,cloudy,19,2016-10-09,19:00
2016-10-09_20,52,41,66,5.8,16.1,10,30.32,0,0,0,dry,0,0,0,mostlycloudy,20,2016-10-09,20:00
2016-10-09_21,51.1,42.1,71,6.9,0,10,30.33,0,0,0,dry,0,0,0,partlycloudy,21,2016-10-09,21:00
2016-10-09_22,50,42.1,74,6.9,0,10,30.33,0,0,0,dry,0,0,0,clear,22,2016-10-09,22:00
2016-10-09_23,48.9,41,74,6.9,0,10,30.33,0,0,0,dry,0,0,0,clear,23,2016-10-09,23:00
2016-10-10_00,48.9,41,74,6.9,0,10,30.33,0,0,0,dry,0,0,0,clear,00,2016-10-10,0:00
2016-10-10_01,46.9,41,80,4.6,0,10,30.34,0,0,0,dry,0,0,0,clear,01,2016-10-10,1:00
2016-10-10_02,46.9,41,80,4.6,0,10,30.33,0,0,0,dry,0,0,0,mostlycloudy,02,2016-10-10,2:00
2016-10-10_03,46,41,83,3.5,0,10,30.34,44.8,0,0,dry,0,0,0,mostlycloudy,03,2016-10-10,3:00
2016-10-10_04,45,39.9,82,3.5,0,10,30.38,43.5,0,0,dry,0,0,0,clear,04,2016-10-10,4:00
2016-10-10_05,44.1,39,82,3.5,0,10,30.4,42.5,0,0,dry,0,0,0,clear,05,2016-10-10,5:00
2016-10-10_06,42.1,37,82,4.6,0,10,30.41,39.2,0,0,dry,0,0,0,clear,06,2016-10-10,6:00
2016-10-10_07,43,37,80,0,0,10,30.43,0,0,0,dry,0,0,0,clear,07,2016-10-10,7:00
2016-10-10_08,45,37,74,0,0,10,30.44,0,0,0,dry,0,0,0,clear,08,2016-10-10,8:00
2016-10-10_09,46.9,34,61,5.8,0,10,30.46,0,0,0,dry,0,0,0,clear,09,2016-10-10,9:00
2016-10-10_10,51.1,35.1,54,4.6,0,10,30.47,0,0,0,dry,0,0,0,clear,10,2016-10-10,10:00
2016-10-10_11,52,35.1,53,6.9,0,10,30.47,0,0,0,dry,0,0,0,clear,11,2016-10-10,11:00
2016-10-10_12,55,35.1,47,4.6,0,10,30.46,0,0,0,dry,0,0,0,clear,12,2016-10-10,12:00
2016-10-10_13,57,34,42,4.6,0,10,30.43,0,0,0,dry,0,0,0,clear,13,2016-10-10,13:00
2016-10-10_14,57.9,33.1,39,5.8,0,10,30.4,0,0,0,dry,0,0,0,clear,14,2016-10-10,14:00
2016-10-10_15,60.1,32,35,0,0,10,30.39,0,0,0,dry,0,0,0,clear,15,2016-10-10,15:00
2016-10-10_16,60.1,32,35,3.5,0,10,30.38,0,0,0,dry,0,0,0,clear,16,2016-10-10,16:00
2016-10-10_17,59,32,36,0,0,10,30.39,0,0,0,dry,0,0,0,clear,17,2016-10-10,17:00
2016-10-10_18,57.9,30.9,36,0,0,10,30.4,0,0,0,dry,0,0,0,clear,18,2016-10-10,18:00
2016-10-10_19,55.9,33.1,42,0,0,10,30.4,0,0,0,dry,0,0,0,clear,19,2016-10-10,19:00
2016-10-10_20,53.1,34,48,3.5,0,10,30.41,0,0,0,dry,0,0,0,clear,20,2016-10-10,20:00
2016-10-10_21,52,39,61,0,0,8,30.41,0,0,0,dry,0,0,0,clear,21,2016-10-10,21:00
2016-10-10_22,48,39.9,74,4.6,0,10,30.42,0,0,0,dry,0,0,0,clear,22,2016-10-10,22:00
2016-10-10_23,48.9,37.9,66,3.5,0,10,30.41,0,0,0,dry,0,0,0,clear,23,2016-10-10,23:00
2016-10-11_00,46,37.9,73,4.6,0,10,30.41,43.9,0,0,dry,0,0,0,clear,00,2016-10-11,0:00
2016-10-11_01,46,37.9,73,3.5,0,10,30.41,44.8,0,0,dry,0,0,0,clear,01,2016-10-11,1:00
2016-10-11_02,45,37,74,0,0,10,30.4,0,0,0,dry,0,0,0,clear,02,2016-10-11,2:00
2016-10-11_03,44.1,37.9,79,3.5,0,10,30.39,42.5,0,0,dry,0,0,0,clear,03,2016-10-11,3:00
2016-10-11_04,43,36,76,4.6,0,10,30.38,40.3,0,0,dry,0,0,0,clear,04,2016-10-11,4:00
2016-10-11_05,41,36,82,4.6,0,10,30.38,38,0,0,dry,0,0,0,clear,05,2016-10-11,5:00
2016-10-11_06,41,36,82,3.5,0,10,30.4,39,0,0,dry,0,0,0,clear,06,2016-10-11,6:00
2016-10-11_07,39.9,36,86,3.5,0,10,30.4,37.8,0,0,dry,0,0,0,clear,07,2016-10-11,7:00
2016-10-11_08,44.1,37.9,79,0,0,10,30.41,0,0,0,dry,0,0,0,clear,08,2016-10-11,8:00
2016-10-11_09,51.1,39,63,3.5,0,10,30.41,0,0,0,dry,0,0,0,clear,09,2016-10-11,9:00
2016-10-11_10,54,37.9,55,4.6,0,10,30.4,0,0,0,dry,0,0,0,clear,10,2016-10-11,10:00
2016-10-11_11,60.1,39.9,47,8.1,0,10,30.38,0,0,0,dry,0,0,0,clear,11,2016-10-11,11:00
2016-10-11_12,62.1,41,46,6.9,0,10,30.36,0,0,0,dry,0,0,0,clear,12,2016-10-11,12:00
2016-10-11_13,64.9,42.1,43,5.8,0,10,30.34,0,0,0,dry,0,0,0,clear,13,2016-10-11,13:00
2016-10-11_14,64,42.1,45,5.8,0,10,30.33,0,0,0,dry,0,0,0,clear,14,2016-10-11,14:00
2016-10-11_15,64,43,46,0,0,10,30.31,0,0,0,dry,0,0,0,clear,15,2016-10-11,15:00
2016-10-11_16,63,45,52,5.8,0,10,30.29,0,0,0,dry,0,0,0,clear,16,2016-10-11,16:00
2016-10-11_17,63,43,48,0,0,10,30.29,0,0,0,dry,0,0,0,clear,17,2016-10-11,17:00
2016-10-11_18,62.1,44.1,52,3.5,0,10,30.3,0,0,0,dry,0,0,0,clear,18,2016-10-11,18:00
2016-10-11_19,59,44.1,58,4.6,0,10,30.29,0,0,0,dry,0,0,0,clear,19,2016-10-11,19:00
2016-10-11_20,57,46.9,69,5.8,0,10,30.28,0,0,0,dry,0,0,0,clear,20,2016-10-11,20:00
2016-10-11_21,55.9,46.9,72,8.1,0,10,30.28,0,0,0,dry,0,0,0,clear,21,2016-10-11,21:00
2016-10-11_22,54,46,75,6.9,0,10,30.28,0,0,0,dry,0,0,0,clear,22,2016-10-11,22:00
2016-10-11_23,53.1,44.1,71,6.9,0,10,30.27,0,0,0,dry,0,0,0,clear,23,2016-10-11,23:00
2016-10-12_00,53.1,42.1,66,8.1,0,10,30.27,0,0,0,dry,0,0,0,clear,00,2016-10-12,0:00
2016-10-12_01,52,42.1,69,8.1,0,10,30.27,0,0,0,dry,0,0,0,clear,01,2016-10-12,1:00
2016-10-12_02,48.9,44.1,83,8.1,0,8,30.27,0,0,0,dry,0,0,0,clear,02,2016-10-12,2:00
2016-10-12_03,50,43,77,8.1,0,10,30.26,0,0,0,dry,0,0,0,clear,03,2016-10-12,3:00
2016-10-12_04,48,42.1,80,8.1,0,10,30.25,0,0,0,dry,0,0,0,clear,04,2016-10-12,4:00
2016-10-12_05,46,43,89,6.9,0,2.5,30.24,42.5,0,0,dry,0,0,0,clear,05,2016-10-12,5:00
2016-10-12_06,46.9,43,86,6.9,0,2.5,30.24,0,0,0,dry,0,0,0,clear,06,2016-10-12,6:00
2016-10-12_07,48.9,44.1,83,8.1,0,4,30.28,0,0,0,dry,0,0,0,hazy,07,2016-10-12,7:00
2016-10-12_08,50,44.1,80,6.9,0,3,30.29,0,0,0,dry,0,0,0,hazy,08,2016-10-12,8:00
2016-10-12_09,57,46,67,8.1,0,10,30.28,0,0,0,dry,0,0,0,clear,09,2016-10-12,9:00
2016-10-12_10,61,46.9,60,6.9,0,10,30.26,0,0,0,dry,0,0,0,clear,10,2016-10-12,10:00
2016-10-12_11,64.9,48.9,56,5.8,0,10,30.25,0,0,0,dry,0,0,0,clear,11,2016-10-12,11:00
2016-10-12_12,69.1,48,47,8.1,0,10,30.21,0,0,0,dry,0,0,0,clear,12,2016-10-12,12:00
2016-10-12_13,71.1,46.9,42,9.2,0,10,30.17,0,0,0,dry,0,0,0,clear,13,2016-10-12,13:00
2016-10-12_14,72,48,43,5.8,0,10,30.15,0,0,0,dry,0,0,0,clear,14,2016-10-12,14:00
2016-10-12_15,73,48,41,9.2,0,10,30.13,0,0,0,dry,0,0,0,clear,15,2016-10-12,15:00
2016-10-12_16,72,48,43,10.4,19.6,10,30.12,0,0,0,dry,0,0,0,clear,16,2016-10-12,16:00
2016-10-12_17,71.1,46.9,42,6.9,0,10,30.12,0,0,0,dry,0,0,0,clear,17,2016-10-12,17:00
2016-10-12_18,68,46.9,47,6.9,0,10,30.11,0,0,0,dry,0,0,0,clear,18,2016-10-12,18:00
2016-10-12_19,66,46.9,50,6.9,0,10,30.1,0,0,0,dry,0,0,0,clear,19,2016-10-12,19:00
2016-10-12_20,64,46.9,54,6.9,0,10,30.1,0,0,0,dry,0,0,0,clear,20,2016-10-12,20:00
2016-10-12_21,60.1,48,64,5.8,0,10,30.1,0,0,0,dry,0,0,0,clear,21,2016-10-12,21:00
2016-10-12_22,57.9,48.9,72,5.8,0,8,30.09,0,0,0,dry,0,0,0,clear,22,2016-10-12,22:00
2016-10-12_23,57.9,48.9,72,8.1,0,10,30.08,0,0,0,dry,0,0,0,clear,23,2016-10-12,23:00
2016-10-13_00,57.9,48.9,72,8.1,0,10,30.06,0,0,0,dry,0,0,0,clear,00,2016-10-13,0:00
2016-10-13_01,57.9,48,70,8.1,0,10,30.05,0,0,0,dry,0,0,0,mostlycloudy,01,2016-10-13,1:00
2016-10-13_02,59,48,67,9.2,0,10,30.03,0,0,0,dry,0,0,0,cloudy,02,2016-10-13,2:00
2016-10-13_03,59,48,67,9.2,0,10,30.02,0,0,0,dry,0,0,0,cloudy,03,2016-10-13,3:00
2016-10-13_04,59,46.9,64,8.1,0,10,30.01,0,0,0,dry,0,0,0,cloudy,04,2016-10-13,4:00
2016-10-13_05,60.1,48,64,8.1,0,10,30.03,0,0,0,dry,0,0,0,cloudy,05,2016-10-13,5:00
2016-10-13_06,57.9,48.9,72,9.2,0,8,30.05,0,0,0.02,wet,0,1,0,rain,06,2016-10-13,6:00
2016-10-13_07,57.9,50,75,9.2,0,10,30.04,0,0,0.005,wet,0,1,0,rain,07,2016-10-13,7:00
2016-10-13_08,57,51.1,81,11.5,0,9,30.07,0,0,0.005,wet,0,1,0,rain,08,2016-10-13,8:00
2016-10-13_09,55.9,52,87,8.1,0,1.8,30.11,0,0,0,dry,0,0,0,cloudy,09,2016-10-13,9:00
2016-10-13_10,55.9,53.1,90,10.4,17.3,10,30.13,0,0,0,dry,0,0,0,cloudy,10,2016-10-13,10:00
2016-10-13_11,57,48.9,74,10.4,17.3,1.5,30.15,0,0,0,dry,0,0,0,hazy,11,2016-10-13,11:00
2016-10-13_12,57.9,46,65,11.5,17.3,10,30.2,0,0,0,dry,0,0,0,mostlycloudy,12,2016-10-13,12:00
2016-10-13_13,57,46,67,11.5,18.4,10,30.19,0,0,0,dry,0,0,0,cloudy,13,2016-10-13,13:00
2016-10-13_14,59,44.1,58,11.5,18.4,10,30.2,0,0,0,dry,0,0,0,mostlycloudy,14,2016-10-13,14:00
2016-10-13_15,57.9,44.1,60,9.2,0,10,30.22,0,0,0,dry,0,0,0,mostlycloudy,15,2016-10-13,15:00
2016-10-13_16,57.9,42.1,56,9.2,0,10,30.23,0,0,0,dry,0,0,0,partlycloudy,16,2016-10-13,16:00
2016-10-13_17,55.9,39.9,55,6.9,0,10,30.24,0,0,0,dry,0,0,0,partlycloudy,17,2016-10-13,17:00
2016-10-13_18,53.1,39.9,61,5.8,0,10,30.26,0,0,0,dry,0,0,0,partlycloudy,18,2016-10-13,18:00
2016-10-13_19,52,39,61,4.6,0,10,30.28,0,0,0,dry,0,0,0,mostlycloudy,19,2016-10-13,19:00
2016-10-13_20,48.9,39.9,71,5.8,0,10,30.3,0,0,0,dry,0,0,0,partlycloudy,20,2016-10-13,20:00
2016-10-13_21,48,39,71,4.6,0,10,30.32,0,0,0,dry,0,0,0,clear,21,2016-10-13,21:00
2016-10-13_22,46.9,37.9,71,5.8,0,10,30.33,0,0,0,dry,0,0,0,clear,22,2016-10-13,22:00
2016-10-13_23,46,37.9,73,4.6,0,10,30.34,43.9,0,0,dry,0,0,0,clear,23,2016-10-13,23:00
2016-10-14_00,45,37,74,3.5,0,10,30.35,43.5,0,0,dry,0,0,0,clear,00,2016-10-14,0:00
2016-10-14_01,44.1,37,76,0,0,10,30.35,0,0,0,dry,0,0,0,clear,01,2016-10-14,1:00
2016-10-14_02,44.1,37,76,0,0,10,30.35,0,0,0,dry,0,0,0,clear,02,2016-10-14,2:00
2016-10-14_03,43,37,80,0,0,10,30.35,0,0,0,dry,0,0,0,clear,03,2016-10-14,3:00
2016-10-14_04,42.1,36,79,0,0,10,30.35,0,0,0,dry,0,0,0,clear,04,2016-10-14,4:00
2016-10-14_05,41,37,86,0,0,4,30.37,0,0,0,dry,0,0,0,clear,05,2016-10-14,5:00
2016-10-14_06,41,37,86,0,0,4,30.38,0,0,0,dry,0,0,0,clear,06,2016-10-14,6:00
2016-10-14_07,39,36,89,0,0,2.5,30.35,0,0,0,dry,0,0,0,partlycloudy,07,2016-10-14,7:00
2016-10-14_08,37,35.1,93,0,0,0.2,30.37,0,0,0,dry,1,0,0,fog,08,2016-10-14,8:00
2016-10-14_09,39,37,93,0,0,4,30.38,0,0,0,dry,0,0,0,clear,09,2016-10-14,9:00
2016-10-14_10,48,39.9,74,3.5,0,6,30.43,0,0,0,dry,0,0,0,hazy,10,2016-10-14,10:00
2016-10-14_11,53.1,39.9,61,9.2,0,10,30.41,0,0,0,dry,0,0,0,clear,11,2016-10-14,11:00
2016-10-14_12,55,39,55,4.6,0,10,30.39,0,0,0,dry,0,0,0,clear,12,2016-10-14,12:00
2016-10-14_13,57,37,47,6.9,0,10,30.36,0,0,0,dry,0,0,0,clear,13,2016-10-14,13:00
2016-10-14_14,59,37,44,8.1,0,10,30.33,0,0,0,dry,0,0,0,clear,14,2016-10-14,14:00
2016-10-14_15,60.1,37.9,44,5.8,0,10,30.32,0,0,0,dry,0,0,0,clear,15,2016-10-14,15:00
2016-10-14_16,60.1,36,41,5.8,0,10,30.32,0,0,0,dry,0,0,0,clear,16,2016-10-14,16:00
2016-10-14_17,59,36,42,3.5,0,10,30.31,0,0,0,dry,0,0,0,clear,17,2016-10-14,17:00
2016-10-14_18,57,34,42,0,0,10,30.32,0,0,0,dry,0,0,0,clear,18,2016-10-14,18:00
2016-10-14_19,54,37,53,4.6,0,10,30.34,0,0,0,dry,0,0,0,clear,19,2016-10-14,19:00
2016-10-14_20,53.1,37,55,3.5,0,10,30.33,0,0,0,dry,0,0,0,clear,20,2016-10-14,20:00
